label,geometry,DEM,LULC,NDVI,RAIN,SLOPE,SOIL,SPI,TOTAL_CURVATURE,TWI
0,POINT (537386.9502964593 716976.6296237401),3.0,7.0,-0.03548864,433.4480705116316,0.6721398,2.0,2.568978e-07,7.762313e-07,1.6008013
0,POINT (521840.23575242766 716797.5887652675),6.0,7.0,0.060221612,482.6778328017065,0.89236677,3.0,2.002424e-06,5.968966e-07,-2.1841388
0,POINT (565675.4059351196 715216.0611820935),9.0,7.0,0.033069942,444.2405641327265,3.411105,3.0,2.8002708e-07,9.499329e-06,-5.333153
0,POINT (517692.45586448064 709785.1551417599),7.0,2.0,0.24663386,476.23197766739804,1.8622516,10.0,1.9014749e-07,3.1090472e-06,-4.3503914
0,POINT (554962.7945698464 713574.8533127619),0.0,0.0,,440.90135638880196,4.6257023e-06,0.0,1.269921e-12,1.3417121e-17,9.407275
0,POINT (567883.5765229475 714768.4590359122),14.0,7.0,0.07748062,566.2173215223089,1.7286376,3.0,1.4190861e-07,4.9248233e-06,-4.6955476
0,POINT (559886.418177841 721721.2123732622),0.0,0.0,,,1.6060967e-06,0.0,2.4971534e-13,2.8715221e-18,9.534675
0,POINT (515245.5641320227 714261.1766035733),2.0,7.0,0.12658855,476.23197766739804,1.8273538,4.0,3.0962363e-07,4.1992888e-07,-4.216535
0,POINT (562363.1500533777 709218.1924232636),0.0,0.0,,,4.7177887e-06,0.0,8.661295e-12,3.0532576e-17,9.665134
0,POINT (572240.2374124458 714708.7787497547),6.0,7.0,0.06538192,566.2173215223089,0.832249,4.0,3.0621317e-07,1.9500667e-06,-2.5501857
0,POINT (558871.8533131633 711724.764441879),2.0,7.0,0.018761268,444.2405641327265,0.88861454,5.0,1.05201515e-07,9.10984e-07,-3.707172
0,POINT (552456.2225512308 710650.5192910439),2.0,7.0,-0.023494301,440.292330995459,0.1286316,3.0,7.57537e-08,2.3238046e-07,11.745997
0,POINT (522884.6407601841 721273.6102270809),0.0,0.0,,,1.9244615e-07,0.0,4.691336e-13,7.272548e-33,14.675994
0,POINT (572777.3599878633 710919.0805787527),0.0,0.0,,,1.911995e-07,0.0,1.8226083e-12,1.6553748e-38,16.053675
0,POINT (547801.160230945 707964.9064139558),0.0,0.0,,,8.0800964e-07,0.0,1.372194e-10,1.1727765e-18,15.849781
0,POINT (571882.1556955008 708681.0698478459),0.0,0.0,,,1.911995e-07,0.0,1.1796457e-12,3.2252413e-37,15.618759
0,POINT (530851.9589622119 713962.7751727857),5.0,7.0,0.055393405,530.6180250214139,1.9532121,2.0,5.598756e-07,4.3701366e-06,-3.9476902
0,POINT (525092.811348012 709814.9952848387),2.0,2.0,0.20031819,530.6180250214139,0.36165196,6.0,5.9378014e-08,4.3429404e-07,4.564256
0,POINT (520915.1913169862 714440.2174620458),6.0,7.0,0.085612714,476.23197766739804,1.067415,2.0,1.9447043e-07,9.548586e-07,-3.601361
0,POINT (572657.9994155484 719632.4023577493),0.0,0.0,,,1.9896316e-07,0.0,9.0212305e-13,1.1617462e-20,14.791518
0,POINT (551441.6576865532 710710.1995772014),8.0,7.0,0.01097831,440.292330995459,3.7676997,3.0,3.2763955e-07,2.7033971e-05,-5.4086933
0,POINT (552575.5831235459 719065.439639253),0.0,0.0,,,1.911995e-07,0.0,1.0232168e-12,8.431068e-39,15.47649
0,POINT (538311.9947319007 721034.8890824508),0.0,0.0,,,1.9244533e-07,0.0,1.9143647e-12,7.267621e-33,16.089949
0,POINT (551143.2562557656 720617.1270793482),0.0,0.0,,,1.9027085e-07,0.0,5.6515777e-12,3.2757365e-22,17.196115
1,POINT (570300.6281123267 716230.6260467712),-1.0,7.0,0.010392495,566.2173215223089,0.26348484,8.0,2.1630209e-08,5.0842317e-07,5.8845057
0,POINT (554276.471279035 714470.0576051245),0.0,0.0,,,6.725819e-07,0.0,3.5407053e-13,6.5380997e-19,10.162797
0,POINT (550307.7322495604 714320.8568897308),1.0,7.0,0.06058388,440.292330995459,1.0827999,6.0,1.2130816e-06,2.2155707e-06,1.1821052
0,POINT (535148.9395655526 706264.0182584667),0.0,0.0,,,1.2844421e-07,0.0,1.1491715e-12,6.2605237e-21,16.38851
1,POINT (543086.4176245016 710650.5192910439),-1.0,7.0,0.013757519,433.4480705116316,0.43562394,15.0,4.4025163e-07,4.8805106e-07,3.1528692
0,POINT (570658.7098292718 711187.6418664615),0.0,0.0,,,1.911995e-07,0.0,7.77666e-13,2.201964e-39,15.171162
0,POINT (568450.5392414439 715723.3436144323),6.0,7.0,-0.013316198,566.2173215223089,1.7946259,4.0,1.1699018e-05,4.0319187e-06,-3.0188234
0,POINT (554037.7501344049 706443.0591169393),0.0,0.0,,,1.9199955e-07,0.0,1.4268694e-13,5.9621665e-23,13.49683
0,POINT (553381.2669866723 707487.4641246957),0.0,0.0,,,2.2899054e-05,0.0,3.5026115e-10,7.2070714e-16,7.030645
0,POINT (572538.6388432333 714231.3364604946),19.0,7.0,0.1296859,566.2173215223089,2.844339,5.0,4.891695e-07,9.018034e-06,-4.6186595
0,POINT (550069.0111049304 708561.709275531),0.0,0.0,,,1.319917e-06,0.0,1.664567e-11,2.4197014e-18,13.436279
0,POINT (526942.9002188948 707696.345126247),0.0,0.0,,,1.911995e-07,0.0,3.4024384e-13,4.776947e-39,14.271617
0,POINT (570658.7098292718 707308.4232662232),0.0,0.0,,,3.1934485e-06,0.0,1.8134554e-09,1.5343549e-17,15.779175
0,POINT (542907.376766029 718408.9564915203),0.0,0.0,,,1.911995e-07,0.0,9.807319e-13,1.6455719e-37,15.428685
1,POINT (545205.0677830932 714082.1357451008),0.0,7.0,0.0025476206,440.292330995459,0.11894461,8.0,9.764497e-09,1.1467503e-07,7.9017525
0,POINT (560065.4590363135 715693.5034713536),0.0,0.0,,,1.6645788e-07,0.0,5.26051e-11,3.8656626e-21,15.375061
0,POINT (543354.9789122104 717901.6740591815),0.0,0.0,,,3.9628753e-07,0.0,3.2465527e-11,2.2779293e-19,12.521089
0,POINT (556156.4002929965 721542.1715147897),0.0,0.0,,,1.9244709e-07,0.0,8.6756565e-12,7.2781225e-33,17.601068
0,POINT (544190.5029184156 713903.0948866282),3.0,7.0,-0.022673594,435.8609565050494,2.6148765,0.0,4.3490905e-07,4.7646827e-06,-4.6291094
0,POINT (568331.1786691288 715872.5443298261),5.0,7.0,0.026657874,566.2173215223089,0.3710547,5.0,3.046134e-08,6.3151274e-06,2.7342284
0,POINT (565526.2052197258 715454.7823267236),5.0,7.0,-0.0016481387,444.2405641327265,1.729151,3.0,5.7608287e-07,2.2616937e-06,-3.3564403
0,POINT (530822.118819133 722019.6138040498),0.0,0.0,,,1.2848035e-07,0.0,3.119785e-12,6.2640304e-21,17.386673
0,POINT (542967.0570521866 710322.2777171775),3.0,7.0,0.06832177,433.4480705116316,0.6236686,5.0,8.574419e-08,6.4526057e-07,1.1209625
0,POINT (543265.4584829741 706502.7394030968),0.0,0.0,,,1.8218637e-07,0.0,1.0697662e-12,5.9579574e-21,15.311175
0,POINT (561348.5851887 708322.9881309009),0.0,0.0,,,2.062736e-07,0.0,4.964405e-13,8.393194e-21,12.75766
0,POINT (533477.8915531423 706413.2189738605),0.0,0.0,,,1.9239504e-07,0.0,2.5623171e-12,6.969713e-33,16.381964
0,POINT (558424.251166982 709098.8318509485),0.0,0.0,,,2.2020114e-07,0.0,7.9603533e-13,2.0282984e-20,14.552976
0,POINT (547114.8369401336 713395.8124542894),8.0,7.0,-0.005110054,440.292330995459,0.28222528,35.0,1.7034135e-07,5.2463696e-07,5.862235
0,POINT (534373.095845505 719125.1199254105),0.0,0.0,,,1.911995e-07,0.0,1.0744287e-12,2.1687175e-38,15.518529
0,POINT (536193.3445733091 706353.5386877031),0.0,0.0,,,1.9239484e-07,0.0,1.0887273e-12,6.9686405e-33,15.526094
0,POINT (547562.439086315 717991.1944884177),0.0,0.0,,,1.9243477e-07,0.0,1.8435364e-12,7.205053e-33,16.051914
0,POINT (534671.4972762925 717304.8711976063),0.0,0.0,,,0.5553345,0.0,4.6640075e-08,1.4891626e-06,6.074762
0,POINT (547651.9595155512 707815.7056985621),0.0,0.0,,,5.1259855e-07,0.0,3.369996e-13,1.4125585e-19,11.774527
0,POINT (549323.0075279615 714082.1357451008),0.0,7.0,-0.024618361,440.292330995459,1.917049,2.0,7.379218e-07,7.900444e-06,-3.452969
0,POINT (527957.4650835725 710023.87628639),4.0,7.0,0.024690928,530.6180250214139,0.6765247,4.0,2.3552948e-06,7.586822e-07,-0.36452746
0,POINT (552993.3451266484 713216.7715958168),4.0,7.0,0.002157518,440.292330995459,1.3832562,7.0,4.768753e-06,2.9420562e-06,-2.4745264
0,POINT (531180.2005360782 710859.4002925951),2.0,7.0,-0.0044632484,530.6180250214139,2.6262727,3.0,1.2529863e-06,6.5175655e-06,-3.8675756
1,POINT (522824.96047402656 710710.1995772014),0.0,2.0,0.17819461,530.6180250214139,0.24745804,9.0,2.0314516e-08,2.3869873e-07,3.6830606
0,POINT (541594.4104705638 716767.7486221888),0.0,0.0,,,3.453742e-07,0.0,6.1668136e-12,1.1160896e-19,12.872313
0,POINT (520079.6673107811 722019.6138040498),0.0,0.0,,,1.1742443e-07,0.0,1.2564296e-12,2.7890352e-20,13.309466
0,POINT (521631.3547508764 710441.6382894926),5.0,2.0,0.1981019,476.23197766739804,1.1918783,10.0,1.2633633e-07,4.234881e-06,-4.15787
0,POINT (524555.6887725944 719125.1199254105),0.0,0.0,,,1.7595784e-07,0.0,3.5557898e-14,3.695625e-21,12.022765
0,POINT (573612.8839940685 708322.9881309009),0.0,0.0,,,1.911995e-07,0.0,7.3980037e-13,1.5734976e-37,15.152156
0,POINT (561945.3880502752 708979.4712786336),0.0,0.0,,,5.1190573e-06,0.0,8.7609493e-13,5.9811507e-18,8.596656
0,POINT (549979.4906756942 711635.2440126428),3.0,7.0,0.00661964,440.292330995459,1.7399037,2.0,1.9932504e-07,4.2513834e-06,-4.4921374
0,POINT (532015.7245422833 712799.0095927143),4.0,7.0,0.07655437,530.6180250214139,1.9147295,4.0,2.5674217e-07,4.9550135e-06,-4.414771
0,POINT (570300.6281123267 718737.1980653866),0.0,0.0,,,3.0656685e-07,0.0,2.3476561e-12,8.714579e-20,15.231612
0,POINT (516170.6085674641 719662.2425008281),0.0,0.0,,,1.911995e-07,0.0,2.8015014e-13,1.0410168e-38,14.18092
0,POINT (563944.6776365518 715275.741468251),9.0,7.0,-0.004966746,444.2405641327265,2.7454772,2.0,2.6755785e-07,1.2672544e-05,-5.0009813
0,POINT (571136.1521185319 718946.0790669379),0.0,0.0,,,1.911995e-07,0.0,8.035897e-13,1.2514164e-37,15.23486
0,POINT (548218.9222340476 709785.1551417599),0.0,0.0,,,1.8511108e-07,0.0,9.5718335e-14,1.0995906e-21,13.175928
1,POINT (527778.4242251 709009.3114217123),2.0,7.0,0.0854156,530.6180250214139,1.4126221,3.0,2.3193209e-07,3.7809866e-06,-0.8382762
0,POINT (557767.7680192493 707576.984553932),0.0,0.0,,,1.9239901e-07,0.0,6.173321e-12,6.99323e-33,17.13753
0,POINT (528792.9890897777 719721.9227869855),0.0,0.0,,,1.911995e-07,0.0,1.546405e-13,8.5840764e-38,13.586223
0,POINT (521541.8343216401 712053.0060157453),3.0,4.0,0.089589074,476.23197766739804,0.20170198,8.0,4.12873e-07,2.2941917e-07,7.351076
0,POINT (551322.2971142381 719005.7593530954),0.0,0.0,,,4.7747903e-07,0.0,2.5213145e-12,5.332907e-20,13.962573
0,POINT (561109.86404407 708233.4677016647),0.0,0.0,,,1.911995e-07,0.0,7.34309e-13,3.811892e-38,15.144506
0,POINT (533656.9324116148 706890.6612631206),0.0,0.0,,,1.911995e-07,0.0,1.1053774e-13,2.990696e-39,13.250781
0,POINT (543325.1387691316 719811.4432162219),0.0,0.0,,,1.9244108e-07,0.0,7.334663e-13,7.24252e-33,15.130581
0,POINT (521601.5146077976 715693.5034713536),11.0,7.0,0.02533248,476.23197766739804,0.7887735,2.0,1.0480815e-07,1.1003906e-06,-3.5884836
0,POINT (544160.6627753368 716946.7894806613),0.0,0.0,,,1.0311242e-05,0.0,2.7745993e-11,3.0005126e-16,10.41203
0,POINT (533835.9732700874 721989.773660971),0.0,0.0,,,1.9244864e-07,0.0,6.255483e-12,7.287331e-33,17.27399
0,POINT (515752.84656436153 716439.5070483225),6.0,7.0,0.13934411,476.23197766739804,2.8076074,3.0,7.3201154e-06,5.1857996e-06,-4.852301
0,POINT (561259.0647594638 721780.8926594197),0.0,0.0,,,1.9244791e-07,0.0,1.1867711e-12,7.283151e-33,15.588174
0,POINT (522735.44004479033 714111.9758881795),8.0,7.0,0.013647697,530.6180250214139,1.2620008,2.0,1.0360112e-07,1.64176e-06,-4.3898735
0,POINT (519870.7863092298 713664.3737419982),6.0,7.0,0.015129042,476.23197766739804,3.2037807,6.0,1.4828951e-06,5.585819e-06,-3.8877747
0,POINT (567555.3349490812 714768.4590359122),7.0,8.0,-0.0015155938,566.2173215223089,2.7393198,3.0,4.2006513e-06,5.869201e-06,-3.176307
0,POINT (554634.55299598 721154.2496547658),0.0,0.0,,,1.9244574e-07,0.0,1.2043115e-10,7.270213e-33,17.839144
0,POINT (538550.7158765307 712858.6898788718),4.0,7.0,-0.02327434,433.4480705116316,1.352886,6.0,2.6395023e-07,2.5344748e-06,-3.8103695
0,POINT (526137.2163557685 709337.5529955786),1.0,2.0,0.00010290107,530.6180250214139,4.2391267,0.0,3.7381233e-06,4.091148e-05,-3.5728812
0,POINT (558424.251166982 717901.6740591815),0.0,0.0,,,1.911995e-07,0.0,1.4236263e-12,1.2368009e-38,15.806521
0,POINT (542847.6964798715 719065.439639253),0.0,0.0,,,1.9243849e-07,0.0,2.7792964e-13,7.2271516e-33,14.159622
0,POINT (542131.5330459814 716170.9457606137),0.0,0.0,,,5.9556323e-06,0.0,4.889142e-13,7.69319e-17,8.798835
0,POINT (527629.2235097062 712560.2884480843),7.0,7.0,0.025463482,530.6180250214139,1.8078958,5.0,3.6442432e-07,2.0402238e-06,-3.8264923
0,POINT (531538.2822530232 713753.8941712345),9.0,7.0,0.06195272,530.6180250214139,1.4377023,2.0,1.1802493e-07,1.0655564e-05,-4.487463
0,POINT (564481.8002119693 720706.6475085845),0.0,0.0,,,1.9244418e-07,0.0,1.0265706e-13,7.2608464e-33,13.16125
0,POINT (540699.2061782011 713664.3737419982),4.0,7.0,-0.027587647,433.4480705116316,2.171546,3.0,9.558388e-07,3.533706e-06,-3.3298197
0,POINT (520915.1913169862 720050.1643608519),2.0,7.0,0.07130948,268.19474382028346,0.21076882,2.0,3.240569e-08,2.5320486e-07,7.2652645
0,POINT (568301.3385260501 714171.656174337),8.0,7.0,0.021823987,566.2173215223089,1.3388612,3.0,1.0991079e-07,2.722167e-06,-4.4626536
0,POINT (536879.6678641204 721959.9335178923),0.0,0.0,,,1.9244854e-07,0.0,7.884825e-12,7.286693e-33,17.505474
0,POINT (549651.2491018279 710053.7164294687),3.0,7.0,-0.011594728,440.292330995459,1.358484,3.0,1.3987808e-07,1.0257905e-06,-4.2946053
0,POINT (568599.7399568376 711008.6010079889),10.0,2.0,0.124636486,566.2173215223089,3.8000178,8.0,1.4292623e-06,5.367357e-06,-4.229805
0,POINT (538729.7567350033 721512.3313717109),0.0,0.0,,,1.9244699e-07,0.0,8.754364e-12,7.277493e-33,17.610102
0,POINT (525092.811348012 707517.3042677745),0.0,0.0,,,3.453565e-07,0.0,8.876117e-14,1.1160896e-19,10.977925
0,POINT (538550.7158765307 721064.7292255296),0.0,0.0,,,3.4205168e-06,0.0,4.0856289e-13,1.6777309e-17,8.845501
0,POINT (556693.5228684142 711456.2031541703),2.0,7.0,0.024666939,444.2405641327265,1.304871,7.0,2.797388e-07,1.2662331e-06,-3.4877708
0,POINT (563377.7149180553 708919.790992476),0.0,0.0,,,2.1550711e-07,0.0,3.3480024e-12,7.433866e-21,16.11966
0,POINT (549860.1301033791 721064.7292255296),0.0,0.0,,,5.290143e-07,0.0,1.4436772e-11,1.0089763e-18,10.992212
0,POINT (569853.0259661453 707099.5422646719),0.0,0.0,,,1.911995e-07,0.0,2.1144737e-12,3.7481962e-38,16.202356
0,POINT (562721.2317703228 715723.3436144323),2.0,7.0,-0.021307718,444.2405641327265,2.3227897,8.0,8.503174e-07,3.291686e-06,-3.580006
0,POINT (572508.7987001546 708770.5902770823),0.0,0.0,,,1.911995e-07,0.0,1.2268226e-12,1.5600318e-38,15.657973
0,POINT (544220.3430614943 715544.3027559598),0.0,0.0,,,1.7171624e-07,0.0,1.669302e-14,7.826413e-21,11.553724
0,POINT (570957.1112600593 707815.7056985621),0.0,0.0,,,6.284072e-06,0.0,1.987726e-09,3.4448142e-15,10.102227
0,POINT (531030.9998206843 713932.9350297069),4.0,7.0,0.047991525,530.6180250214139,0.045342077,2.0,2.970354e-06,4.3740894e-08,14.038802
0,POINT (563168.833916504 710799.7200064376),2.0,7.0,0.029596837,444.2405641327265,1.887989e-07,2.0,5.3020478e-14,5.4428313e-22,12.536063
0,POINT (557916.9687346431 719632.4023577493),0.0,0.0,,,4.4353303e-07,0.0,4.705604e-14,4.154229e-20,10.618431
0,POINT (517543.2551490868 710710.1995772014),5.0,2.0,0.16450474,476.23197766739804,0.74887776,11.0,6.147744e-08,7.312842e-07,-0.43774438
0,POINT (546070.4319323772 706651.9401184906),0.0,0.0,,,1.558599e-06,0.0,1.8653965e-12,2.1386209e-18,11.650734
0,POINT (554067.5902774837 721064.7292255296),0.0,0.0,,,1.0522435e-06,0.0,6.79163e-11,1.714315e-17,10.930349
0,POINT (565018.9227873869 719632.4023577493),1.0,7.0,0.054464027,350.62545152506226,0.2586834,9.0,3.7733525e-08,2.6323698e-07,3.703859
0,POINT (550337.5723926392 716767.7486221888),0.0,0.0,,,3.7969114e-06,0.0,7.0334775e-13,2.0729604e-17,8.723411
0,POINT (551829.579546577 718856.5586377017),0.0,0.0,,,1.9027895e-07,0.0,1.9067916e-14,1.22628144e-20,11.426068
0,POINT (519930.46659538726 719692.0826439068),4.0,5.0,0.12713735,268.19474382028346,0.051131904,4.0,2.5185399e-08,4.9333284e-08,11.64843
0,POINT (571613.594407792 719930.8037885368),0.0,0.0,,,1.911995e-07,0.0,9.629006e-14,1.1927519e-38,13.11173
0,POINT (574000.8058540924 720796.1679378208),0.0,0.0,,,3.4624532e-07,0.0,2.340593e-12,1.1454442e-19,15.041333
0,POINT (517483.57486292935 717454.0719130002),8.0,7.0,0.037248164,476.23197766739804,2.1271298,3.0,2.7436076e-07,1.5213059e-05,-4.4765296
0,POINT (516469.0099982516 720229.2052193244),0.0,0.0,,,3.4624284e-07,0.0,2.114492e-11,1.1453974e-19,11.354243
0,POINT (566391.5693690097 713724.0540281556),5.0,7.0,0.10653857,478.9551370083226,0.40616128,5.0,7.752244e-08,5.123e-07,4.91673
0,POINT (558901.6934562421 709248.0325663423),0.0,0.0,,,3.3212962e-07,0.0,3.428126e-12,9.654319e-20,15.266184
0,POINT (561348.5851887 720259.0453624032),0.0,0.0,,,2.0380074e-07,0.0,1.6116061e-13,3.8652854e-21,13.481366
0,POINT (543593.7000568404 707696.345126247),10.0,7.0,0.09919266,553.0860385229914,7.1908216,0.0,5.903152e-07,0.000120114404,-6.140753
0,POINT (527897.784797415 712709.489163478),7.0,7.0,0.010853506,530.6180250214139,1.5393742,2.0,1.5985556e-07,2.2109205e-06,-4.3239307
0,POINT (557111.2848715167 719751.7629300643),0.0,0.0,,,3.41614e-06,0.0,7.175817e-13,4.0906067e-17,9.490102
0,POINT (528584.1080882264 720826.0080808995),0.0,0.0,,,2.1989968e-06,0.0,3.0032516e-09,6.670274e-18,12.320682
0,POINT (571315.1929770043 708949.6311355548),0.0,0.0,,,1.911995e-07,0.0,5.661771e-13,1.6782099e-38,14.881904
0,POINT (538819.2771642396 721213.9299409233),0.0,0.0,,,1.9244595e-07,0.0,8.723892e-12,7.2713134e-33,17.606627
0,POINT (536461.9058610179 718289.5959192053),8.0,7.0,-0.017275158,345.91599353559343,1.70765,1.0,1.4018568e-07,8.657124e-06,-4.676757
0,POINT (525600.0937803509 714559.5780343609),9.0,7.0,0.12655188,530.6180250214139,1.828277,2.0,3.2884242e-07,2.2913616e-06,-4.1779404
0,POINT (546398.6735062435 714201.4963174157),1.0,7.0,0.05233544,440.292330995459,0.19970588,5.0,4.012673e-07,2.7583508e-07,5.8110213
0,POINT (570479.6689707992 710501.3185756501),0.0,0.0,,,1.911995e-07,0.0,7.146479e-13,3.724007e-38,15.117504
0,POINT (545712.3502154321 712799.0095927143),3.0,7.0,-0.022041967,440.292330995459,1.1423795,2.0,9.837693e-07,1.3842049e-06,-2.8044477
0,POINT (533418.2112669848 712888.5300219505),6.0,7.0,-8.8743254e-05,477.0938603455422,3.0072293,3.0,2.7284528e-07,5.2630176e-06,-5.2104344
0,POINT (547174.5172262911 716260.4661898499),0.0,0.0,,,1.911995e-07,0.0,3.5516958e-12,3.0758924e-38,16.14335
0,POINT (545264.7480692507 721751.052516341),0.0,0.0,,,1.9244781e-07,0.0,1.2268306e-11,7.282428e-33,17.94756
0,POINT (530105.9553852429 711307.0024387764),1.0,7.0,0.017233616,530.6180250214139,1.1616197,8.0,5.2607663e-07,2.0514115e-06,-2.7296937
0,POINT (570032.0668246179 719214.6403546467),0.0,0.0,,,3.462384e-07,0.0,7.294136e-11,1.1453136e-19,12.782431
0,POINT (572866.8804170997 715693.5034713536),8.0,7.0,0.016822698,566.2173215223089,2.2330093,4.0,4.7412883e-07,2.1987319e-06,-4.184485
0,POINT (564541.4804981268 711277.1622956977),4.0,2.0,0.035010006,444.2405641327265,1.1061778,8.0,1.8161836e-07,2.5482047e-06,1.1577157
0,POINT (529091.3905205652 717662.9529145515),0.0,0.0,,,1.911995e-07,0.0,1.8127601e-13,1.3356364e-37,13.731009
0,POINT (560393.7006101798 715156.3808959359),0.0,0.0,,,1.7516537e-07,0.0,1.2793535e-13,1.4465008e-20,13.256719
0,POINT (547920.52080326 711515.8834403277),5.0,7.0,-0.016413992,440.292330995459,2.2892363,3.0,7.4679485e-07,2.2552597e-06,-3.3727076
0,POINT (569793.3456799878 717662.9529145515),0.0,0.0,,,1.911995e-07,0.0,9.362895e-11,1.4404279e-38,19.105715
0,POINT (559110.5744577934 710859.4002925951),12.0,2.0,0.1937303,444.2405641327265,4.2722564,2.0,6.497757e-07,3.2361813e-06,-5.05797
0,POINT (522974.1611894204 706323.6985446243),0.0,0.0,,,1.9239474e-07,0.0,3.57464e-12,6.967923e-33,16.706694
0,POINT (542429.934476769 710710.1995772014),4.0,7.0,0.06829498,433.4480705116316,4.15515,9.0,6.0204735e-07,1.2415204e-05,-5.2143884
0,POINT (532105.2449715196 721094.5693686083),0.0,0.0,,,0.00015408751,0.0,1.4651386e-06,3.222134e-14,15.612713
0,POINT (554186.9508497986 712739.3293065567),2.0,7.0,-0.02479327,440.292330995459,1.1478317,0.0,2.1805887e-07,2.2261152e-06,-3.6615922
0,POINT (558483.9314531395 713306.2920250531),2.0,7.0,0.00019134454,444.2405641327265,0.74623793,3.0,1.2498442e-06,5.8001615e-06,-1.9684445
0,POINT (567764.2159506325 717125.8303391339),6.0,7.0,0.052429434,566.2173215223089,1.1239216,5.0,3.5879668e-07,1.8768166e-06,-3.1894505
0,POINT (536730.4671487267 719811.4432162219),0.0,0.0,,,1.911995e-07,0.0,9.6408294e-14,4.1970884e-38,13.11289
0,POINT (538640.236305767 714171.656174337),2.0,7.0,-0.019410027,433.4480705116316,0.40866143,7.0,5.9867733e-07,3.310001e-07,0.17847376
0,POINT (529538.9926667466 707099.5422646719),0.0,0.0,,,5.0720446e-06,0.0,4.1637806e-13,4.441543e-17,8.309348
0,POINT (555678.9580037365 719721.9227869855),0.0,0.0,,,2.2011257e-07,0.0,9.5871316e-14,3.516833e-21,12.829051
0,POINT (530762.4385329755 711724.764441879),2.0,7.0,0.017312247,530.6180250214139,1.6922908,5.0,4.851368e-07,1.7333884e-06,-3.478841
0,POINT (545861.5509308259 719095.2797823317),0.0,0.0,,,3.167204e-07,0.0,3.739922e-13,9.069542e-20,11.712302
0,POINT (560721.9421840461 720050.1643608519),0.0,0.0,,,2.4255536e-07,0.0,5.336774e-13,4.1394436e-21,13.447629
1,POINT (564750.3614996781 711396.5228680128),0.0,2.0,0.1646037,444.2405641327265,1.7822389e-07,8.0,8.496424e-13,9.256986e-21,14.547077
0,POINT (547771.3200878663 710859.4002925951),5.0,7.0,-0.009224018,440.292330995459,2.3236327,3.0,6.7818695e-07,7.788534e-06,-4.117254
0,POINT (548218.9222340476 709546.4339971299),0.0,0.0,,,1.8382909e-07,0.0,2.897568e-14,1.1209566e-21,11.913379
0,POINT (565854.4467935921 707129.3824077507),0.0,0.0,,,3.430739e-07,0.0,4.1827852e-14,8.9564235e-20,11.021844
0,POINT (516886.7720013542 720467.9263639544),0.0,0.0,,,1.911995e-07,0.0,8.3347435e-13,5.6462474e-38,15.271389
0,POINT (520049.8271677023 711993.3257295878),0.0,8.0,0.064878315,476.23197766739804,2.0519232e-07,0.0,6.4791597e-13,2.6918751e-20,14.74673
0,POINT (552515.9028373883 710262.59743102),2.0,7.0,-0.0015092596,440.292330995459,2.1285179e-07,5.0,2.4790354e-12,3.247964e-21,15.68383
0,POINT (517155.333289063 714291.0167466521),6.0,7.0,0.036313146,476.23197766739804,0.64265066,3.0,1.10549976e-07,1.3630168e-06,4.594729
0,POINT (554455.5121375074 715424.9421836447),0.0,0.0,,,3.836999e-06,0.0,3.970782e-13,1.380959e-17,8.33631
1,POINT (570211.1076830904 716320.1464760074),1.0,7.0,-0.0008227188,566.2173215223089,0.35897157,8.0,4.5705488e-07,3.6930837e-07,2.9848819
0,POINT (559617.8568901322 707457.623981617),0.0,0.0,,,1.911995e-07,0.0,5.348939e-13,4.1266362e-38,14.82784
0,POINT (556007.1995776028 717961.354345339),0.0,0.0,,,6.3507377e-06,0.0,2.851891e-12,5.603806e-17,8.071619
0,POINT (527420.3425081549 717692.7930576302),0.0,0.0,,,8.868088e-07,0.0,1.5144664e-12,1.0306693e-18,11.2670965
0,POINT (563556.7557765279 710710.1995772014),4.0,7.0,0.017269162,444.2405641327265,1.0723126,3.0,1.7253579e-07,2.7052583e-06,-3.3179638
0,POINT (573314.482563281 706472.899260018),0.0,0.0,,,1.9239523e-07,0.0,5.852789e-13,6.971182e-33,14.905401
0,POINT (518169.89815374074 710829.5601495163),6.0,2.0,0.13763863,476.23197766739804,1.6783725,0.0,5.645861e-07,5.66459e-07,-3.282909
0,POINT (519273.98344765464 715454.7823267236),10.0,7.0,0.01189274,476.23197766739804,2.158062,2.0,2.0697583e-07,2.5460538e-06,-4.8157444
0,POINT (515723.0064212828 711426.3630110915),4.0,2.0,0.17042327,476.23197766739804,0.020368405,7.0,5.317732e-09,2.3324953e-08,11.265665
0,POINT (559468.6561747384 717424.2317699214),0.0,0.0,,,0.00014298737,0.0,1.1738224e-11,3.9273896e-14,6.375067
0,POINT (563049.4733441891 713097.4110235018),1.0,7.0,0.0045623817,444.2405641327265,2.03667,3.0,1.1607483e-06,6.0467064e-06,0.82218695
0,POINT (573404.0029925173 711127.961580304),0.0,0.0,,,1.7702858e-05,0.0,4.4700837e-10,4.30592e-16,12.252697
0,POINT (542101.6929029027 711844.125014194),3.0,7.0,0.012597872,433.4480705116316,0.46351305,9.0,2.959399e-06,5.985481e-07,4.262056
0,POINT (543116.2577675803 710023.87628639),4.0,2.0,-0.00022820299,433.4480705116316,3.3593934,6.0,1.7778035e-06,3.1026975e-05,-4.434671
0,POINT (524048.4063402556 720527.606650112),0.0,0.0,,,2.2088437e-07,0.0,6.0774065e-14,2.3464532e-20,12.059488
