label,DEM,LULC,NDVI,RAIN,SLOPE,SOIL,SPI,TOTAL_CURVATURE,TWI
0,3.0,7.0,-0.015372116,433.4480705116316,3.1109953,5.0,3.908759e-07,3.110579e-06,-5.0624695
1,0.0,2.0,0.16056722,444.2405641327265,4.3113326e-07,8.0,6.672791e-14,3.1591179999999995e-19,11.530789
0,2.0,7.0,-0.022316946,433.4480705116316,2.3320878,2.0,2.0940047e-06,3.7667394e-06,-2.4658
0,12.0,8.0,0.10086802,440.292330995459,2.3697479,3.0,2.581639e-07,7.160901e-06,-4.8368692
0,2.0,7.0,-0.022584176,433.4480705116316,0.7476517,3.0,2.064154e-07,1.0848967e-06,-2.4283683
0,7.0,7.0,0.017266212,530.6180250214139,1.9451038,2.0,5.355225e-07,3.5109647e-06,-3.7436228
0,4.0,7.0,0.04277832,530.6180250214139,3.0365607e-07,2.0,9.0560826e-14,9.1717534e-20,11.673086
0,2.0,7.0,0.075044304,476.231977667398,2.1677063,5.0,0.00026441546,5.494985e-06,-0.45119527
0,6.0,7.0,-0.026121454,303.01294735578887,0.99306405,2.0,5.093051e-07,1.5519727e-06,-2.3294582
0,5.0,7.0,0.007239902,440.292330995459,1.0910726,5.0,4.287782e-07,1.3060621e-06,-3.2793438
0,5.0,7.0,0.018266607,440.292330995459,2.1430514,4.0,8.332609e-07,1.2771395e-06,-3.9631195
0,9.0,7.0,0.0011592213,530.6180250214139,2.3161225,3.0,4.119455e-07,4.590689e-06,-4.4924026
0,6.0,7.0,0.007987817,476.2319776673981,0.866661,2.0,5.8565684e-07,1.8406147e-06,-1.9011226
0,6.0,7.0,0.09348952,444.2405641327265,2.616862,4.0,2.1482543e-07,8.660982e-06,-5.108154
0,7.0,7.0,0.12451756,433.4480705116316,0.8220406,7.0,6.853351e-08,1.3319505e-05,-3.932111
0,4.0,7.0,-0.0065692044,440.292330995459,0.6132411,3.0,1.6270076e-07,1.2897453e-06,3.5703287
0,7.0,7.0,-0.029075718,433.4480705116316,1.9843438,10.0,1.6290024e-07,6.8805844e-06,-4.8401513
0,2.0,2.0,0.012876655,530.6180250214139,0.51850885,4.0,1.7494071e-07,6.689648e-07,3.5731707
0,6.0,6.0,0.036982484,530.6180250214139,1.9736388,8.0,2.8635318e-07,1.220036e-06,-4.3584304
1,-2.0,8.0,0.13835558,433.4480705116316,0.92568356,2.0,1.5198381e-07,1.7411122e-06,-0.0676948
0,5.0,2.0,0.21565782,530.6180250214139,2.0872238,9.0,5.5950727e-07,2.286484e-06,-3.85002
0,7.0,7.0,0.03957963,354.05277815590125,3.3142407,5.0,1.0418321e-06,1.0114386e-05,-4.163538
0,6.0,7.0,0.089122236,476.2319776673981,0.7673849,5.0,2.1064182e-07,8.2564964e-07,-3.02235
0,12.0,5.0,0.1174721,444.2405641327265,1.711054,9.0,6.0323845e-07,4.4823287e-06,-3.4407494
0,9.0,7.0,0.047473375,476.2319776673981,0.6503361,2.0,1.8189617e-07,1.0076285e-06,-2.4162726
0,2.0,7.0,0.03438122,414.48935817023937,0.13822274,3.0,6.591761e-08,3.297522e-07,11.728819
0,3.0,7.0,0.022805488,476.2319776673981,0.20951237,2.0,3.0083058e-07,2.7492206e-07,9.512492
0,1.0,2.0,0.1369824,476.2319776673981,0.018320018,8.0,1.5039703e-09,1.767106e-08,11.668116
0,3.0,7.0,0.040288363,436.0154699136265,2.7239728,3.0,1.4832049e-06,1.0760418e-05,-2.7563143
0,3.0,7.0,-0.005749728,444.2405641327265,1.0269569,4.0,8.998142e-08,2.0707391e-06,-4.134482
0,2.0,7.0,-0.016338276,444.2405641327265,2.6575413,4.0,9.841353e-07,5.0319495e-06,-3.6923916
0,2.0,7.0,0.03339147,440.292330995459,0.7484567,4.0,1.3118961e-07,2.888032e-07,-3.064255
0,5.0,6.0,0.13112971,476.2319776673981,1.3337893,2.0,1.5483686e-06,4.8078928e-06,-1.97025
0,4.0,7.0,0.0381189,476.2319776673981,0.9425354,2.0,7.050756e-07,1.4674257e-06,-1.5290247
0,6.0,7.0,-0.024752362,303.01294735578887,0.84917736,2.0,1.1143197e-07,6.9358e-07,-3.7998354
0,11.0,7.0,0.037153043,530.6180250214139,1.470757,2.0,1.2073849e-07,3.2072908e-06,-4.523155
0,1.0,7.0,0.008415005,440.292330995459,0.9565659,7.0,4.6874695e-07,4.786679e-06,-1.3961924
0,0.0,2.0,0.19938698,530.6180250214139,3.8502097e-07,12.0,2.2922884e-11,1.5098448999999998e-19,14.720702
0,5.0,7.0,0.030204482,444.2405641327265,1.4887618,2.0,2.472997e-06,9.381494e-06,-3.3326755
0,6.0,7.0,0.039088145,440.292330995459,1.4818214,6.0,1.9365111e-06,2.2295417e-06,-2.0260196
0,6.0,7.0,0.012372279,530.6180250214139,1.2465273,2.0,1.0233085e-07,2.571778e-06,-4.37127
0,6.0,7.0,-0.033832584,433.4480705116316,2.9037743,2.0,2.3837887e-07,6.965347e-06,-5.21657
0,6.0,7.0,0.027201695,440.292330995459,2.1241345,8.0,3.5257546e-07,5.8167816e-06,-4.4003906
0,4.0,7.0,0.023412459,476.2319776673981,0.17378645,2.0,5.7066426e-08,1.6765414e-07,7.135121
1,-1.0,7.0,0.030024828,433.4480705116316,1.412347,8.0,1.3106525e-06,2.1568549e-06,-2.4812417
0,8.0,7.0,-0.015690975,434.62092944205097,3.9861197,10.0,8.677497e-07,9.887559e-06,-4.721254
0,8.0,7.0,0.1287566,476.2319776673981,0.97217613,2.0,7.748998e-06,3.2800947e-06,-0.57405144
0,4.0,7.0,-0.035121214,433.4480705116316,2.8933396,6.0,1.3525929e-06,7.216329e-06,-3.6677666
0,5.0,7.0,-0.0007605316,566.2173215223089,1.6283087,4.0,1.3367233e-07,4.6411055e-06,-4.568957
0,6.0,7.0,-0.026515359,354.05277815590125,1.1861279,2.0,7.306993e-07,7.6284136e-06,-3.5748482
0,3.0,5.0,0.15463878,530.6180250214139,1.8169507e-07,3.0,2.0764456e-11,1.11604275e-20,15.96995
0,4.0,7.0,-0.01008685,440.292330995459,0.62150633,3.0,7.977469e-08,1.8479147e-06,4.2274246
0,5.0,7.0,-0.032991767,303.01294735578887,2.0401783,2.0,1.3945182e-06,5.83081e-06,-2.6553764
0,6.0,7.0,0.033792973,566.2173215223089,2.09124,4.0,3.371541e-07,2.4222127e-06,-4.306999
0,8.0,7.0,0.02384311,530.6180250214139,2.891489,3.0,2.5415966e-07,6.04487e-06,-5.1897936
1,-2.0,7.0,-0.009564643,433.4480705116316,0.057501845,7.0,1.888193e-08,1.10946814e-07,11.575129
0,8.0,7.0,0.043744497,530.6180250214139,2.904691,3.0,3.6549795e-07,1.9057264e-06,-4.8972692
0,4.0,7.0,0.015212859,476.2319776673981,0.63295925,2.0,1.3705314e-06,1.1467796e-06,4.938645
0,0.0,7.0,0.011911986,530.6180250214139,0.72741187,6.0,8.940233e-08,6.1341774e-07,-3.324502
0,14.0,5.0,0.15509368,530.6180250214139,0.8401504,6.0,8.891926e-08,8.9339346e-07,-3.8006642
0,4.0,7.0,0.047160584,268.19474382028346,1.7128851,3.0,1.5668418e-06,5.4760562e-06,0.67666847
0,4.0,7.0,-0.02529652,440.292330995459,0.8657748,2.0,1.9529411e-06,1.1442032e-06,-2.1398718
0,9.0,2.0,0.15096799,566.2173215223089,2.0090878,5.0,1.6493155e-07,2.6466905e-06,-4.859386
0,2.0,7.0,0.08464959,433.4480705116316,1.3363323,11.0,1.9503099e-07,9.751096e-06,-4.1229753
0,7.0,7.0,0.018648218,444.2405641327265,1.3965935,3.0,1.8021757e-07,7.247607e-06,-4.1187005
0,5.0,5.0,0.18864419,476.2319776673981,0.46475995,5.0,2.4230735e-07,1.5921522e-06,-2.583421
0,6.0,2.0,0.22743379,476.2319776673981,5.7431073,19.0,9.0559377e-07,6.1155774e-06,-5.298074
0,5.0,7.0,0.08715562,566.2173215223089,2.523763e-07,5.0,3.160238e-13,3.9070655e-20,12.985623
0,2.0,7.0,0.03126976,440.292330995459,2.3082952,2.0,3.7522827e-07,1.3946792e-06,-4.304587
0,7.0,7.0,0.013358735,362.5783659815452,2.5527012,2.0,2.5311617e-06,7.931612e-06,-2.9578383
0,7.0,7.0,0.07474058,502.38490582379575,1.6819946,2.0,3.9159235e-07,3.7391387e-06,-4.0045614
0,8.0,7.0,0.06533319,530.6180250214139,0.97128844,2.0,1.9098952e-07,1.363496e-06,-1.0386153
0,4.0,7.0,0.028564962,566.2173215223089,1.6292861e-07,4.0,8.16638e-14,9.731137e-21,13.086725
1,0.0,7.0,-0.0026878798,440.292330995459,1.0464752,9.0,2.0536936e-06,3.876023e-06,-1.3005329
0,9.0,7.0,0.03172001,530.6180250214139,2.1869903,2.0,2.7887478e-07,6.552864e-06,-4.495851
0,8.0,7.0,0.07209475,476.2319776673981,1.5863714,2.0,1.856273e-07,1.3580571e-06,-4.38935
0,9.0,7.0,0.040264297,440.292330995459,3.4927752,2.0,6.486245e-07,3.909907e-06,-4.6918955
0,2.0,7.0,0.015216828,433.4480705116316,0.20433068,7.0,6.552896e-08,1.9709776e-07,6.0969315
0,4.0,7.0,-0.017970644,440.292330995459,1.2767751,2.0,2.3337489e-07,1.467024e-06,-3.3902051
0,6.0,7.0,-0.008909117,440.292330995459,1.4580591,3.0,1.3039605e-07,1.7254572e-05,-4.496159
0,4.0,2.0,0.17530681,530.6180250214139,1.7866756,10.0,3.2147805e-06,6.0979955e-06,-3.1566312
0,5.0,8.0,-0.0106291035,441.1398002622152,0.56338006,2.0,7.4042845e-08,6.178821e-07,-2.7956412
0,4.0,2.0,0.15311801,444.2405641327265,3.565368,8.0,6.626287e-07,3.6927704e-06,-4.469851
0,8.0,8.0,0.11059425,433.4480705116316,2.830185,0.0,2.7103044e-07,2.5409834e-06,-5.1739893
0,2.0,7.0,0.013100257,530.6180250214139,2.3019614,6.0,1.8897437e-07,2.6932892e-06,-4.893524
0,5.0,7.0,0.13962983,478.9551370083226,0.34451202,4.0,2.8281937e-08,5.1298383e-07,4.8385625
0,2.0,7.0,0.0044972086,444.2405641327265,0.84417695,3.0,4.4217524e-07,1.4727384e-06,1.963291
0,3.0,7.0,0.032816757,444.2405641327265,1.4464183,2.0,3.0067062e-07,1.8021404e-06,-3.871557
0,8.0,7.0,0.07647106,530.6180250214139,0.9125649,2.0,9.360252e-08,9.87539e-07,-3.8825147
0,5.0,7.0,0.0033001448,444.2405641327265,0.8720895,4.0,1.0827656e-07,9.4377936e-07,-3.4539504
1,1.0,2.0,0.03880849,530.6180250214139,0.3281769,8.0,3.2189294e-07,4.3696113e-07,4.599029
0,10.0,7.0,0.07527247,476.2319776673981,5.5034795,7.0,4.5179615e-07,5.5112237e-06,-5.859989
0,2.0,7.0,-0.015302075,440.292330995459,0.57179207,4.0,1.425166e-06,8.832577e-07,-0.16262609
0,17.0,2.0,0.11618606,566.2173215223089,3.368991,11.0,4.2708714e-07,6.8560903e-06,-4.951122
1,-2.0,8.0,0.04586934,566.2173215223089,1.572455e-07,10.0,3.9997314e-11,5.3444584000000006e-21,18.892593
0,8.0,5.0,0.13619596,566.2173215223089,2.4985647,10.0,2.0511406e-07,5.760547e-06,-5.067429
0,7.0,7.0,0.017900009,476.2319776673981,5.0882907,2.0,2.3622974e-06,7.009459e-06,-4.0777774
0,3.0,7.0,0.1055106,530.6180250214139,1.767208e-07,8.0,1.8638713e-12,2.398478e-21,13.101791
1,1.0,7.0,-0.02715599,433.4480705116316,1.4336013,8.0,8.3082654e-07,6.184199e-06,-2.5530019
0,4.0,7.0,-0.021529762,440.292330995459,1.4327092,3.0,2.4109352e-07,6.819484e-07,-3.8105402
0,4.0,7.0,-0.007089311,444.2405641327265,3.0199158,4.0,2.4791325e-07,2.9240803e-06,-5.24428
0,7.0,6.0,0.06686926,502.38490582379575,0.603324,2.0,8.05136e-06,2.9682988e-06,-1.6465613
0,3.0,7.0,0.014792335,440.292330995459,0.72362095,3.0,1.5673933e-07,1.8169795e-06,-3.4587646
0,9.0,7.0,0.044964395,444.2405641327265,1.5354278,4.0,1.260475e-07,5.154557e-06,-4.5702286
0,1.0,7.0,-0.007211532,444.2405641327265,0.7693843,3.0,1.2632175e-07,1.2029933e-06,0.031756613
0,6.0,7.0,0.08628391,530.6180250214139,0.105238296,2.0,3.4557385e-08,1.01527526e-07,9.790746
0,3.0,8.0,0.114091694,476.2319776673981,0.28177944,10.0,1.009859e-07,7.2851805e-07,0.8350389
1,0.0,1.0,-0.068503775,444.2405641327265,1.3386337,2.0,3.1253792e-05,1.071635e-05,13.548518
0,3.0,7.0,0.026751049,440.292330995459,2.4597974,6.0,2.4682734e-07,1.3811659e-05,-4.92826
0,4.0,7.0,-0.03338741,303.01294735578887,0.8455979,2.0,1.5535206e-06,1.2733071e-06,-0.8401458
0,4.0,7.0,0.021151844,530.6180250214139,0.5951744,5.0,6.627952e-06,1.931397e-06,-1.2994863
0,11.0,7.0,0.0142961955,566.2173215223089,1.0757194,4.0,8.830875e-08,2.9250964e-06,-4.2269087
0,9.0,7.0,0.024897447,476.2319776673981,0.9538723,2.0,4.4627754e-07,3.3709396e-06,-2.179024
0,4.0,2.0,0.1913645,566.2173215223089,0.8672896,2.0,1.0075236e-06,1.961648e-06,-2.3640988
0,4.0,7.0,-0.020271482,433.4480705116316,1.7290012,2.0,3.0299717e-07,4.517478e-06,-4.189442
0,3.0,7.0,-0.017567527,440.292330995459,0.3293813,4.0,7.713406e-06,4.033199e-07,3.6608205
0,3.0,7.0,0.06593889,433.4480705116316,1.6376097,1.0,1.2807694e-06,6.1846445e-06,-2.805559
0,3.0,8.0,0.13806908,530.6180250214139,0.4486394,9.0,3.6830038e-08,4.0682275e-07,-3.3259716
0,1.0,5.0,0.031754784,566.2173215223089,0.6450744,0.0,1.13308374e-07,8.6681257e-07,-0.34720597
0,5.0,7.0,-0.006867359,440.292330995459,1.0505049,5.0,1.4702023e-05,3.1245836e-06,-0.84721917
0,7.0,7.0,0.07475394,444.2405641327265,3.393346,3.0,4.4578078e-07,1.386125e-06,-5.0047207
0,6.0,7.0,0.0043629464,566.2173215223089,1.012052,5.0,1.2907955e-07,1.4543995e-06,-3.8088644
0,7.0,5.0,0.14580476,476.2319776673981,2.0536065,8.0,9.230185e-07,3.90858e-06,-3.9270456
0,2.0,7.0,0.04813519,268.19474382028346,1.6932012e-07,3.0,8.9952566e-11,1.9452134e-20,19.516783
0,9.0,2.0,0.16614775,530.6180250214139,1.0979308,2.0,1.9253272e-07,1.6398301e-06,-3.6297014
0,4.0,2.0,0.059929177,566.2173215223089,1.7538818,6.0,5.2235475e-07,2.248058e-06,-3.3129432
0,5.0,2.0,0.15514992,476.2319776673981,0.09805333,13.0,1.8231605e-08,9.875226e-07,5.5131183
0,8.0,7.0,0.17400877,268.19474382028346,2.1988127,5.0,2.3223406e-07,3.7040109e-06,-4.795679
0,3.0,1.0,0.0030456625,530.6180250214139,2.9047973,10.0,1.2066087e-06,7.1846716e-06,-3.6574323
0,4.0,7.0,0.013922276,530.6180250214139,2.2882981,8.0,2.0589616e-07,3.5856951e-06,-4.8995633
0,3.0,2.0,0.17707583,530.6180250214139,0.86635673,8.0,7.706921e-07,1.812303e-06,-1.8399118
0,7.0,2.0,0.22058244,530.6180250214139,0.87854624,0.0,1.657321e-07,5.709341e-06,-3.3939579
0,5.0,2.0,0.14561547,530.6180250214139,0.8131569,5.0,6.675428e-08,1.9797083e-06,-3.7119682
0,4.0,1.0,0.08670305,476.2319776673981,3.204505,0.0,2.7941084e-07,1.0305987e-05,-5.2134876
0,7.0,7.0,0.06040529,444.2405641327265,3.5177665,3.0,3.918657e-07,6.9681478e-06,-5.193956
0,0.0,7.0,0.01970656,444.2405641327265,5.2506715e-07,2.0,2.86201e-12,2.9748093e-19,13.629565
0,12.0,2.0,0.2080326,566.2173215223089,2.211993,9.0,6.565512e-07,5.592766e-06,-4.5744176
0,9.0,7.0,0.15302245,476.2319776673981,1.1930698,3.0,9.7942376e-08,7.5885e-06,-4.3383794
0,4.0,2.0,0.15691516,299.27474044036524,0.6159164,6.0,3.9548336e-06,3.633926e-07,-0.16506381
0,4.0,7.0,0.04523495,530.6180250214139,1.040528,5.0,1.5865331e-07,3.733778e-06,-3.6830947
0,8.0,7.0,0.059264485,440.292330995459,2.9755483,3.0,3.9170976e-07,1.3406938e-06,-4.840052
0,1.0,7.0,0.008440466,440.292330995459,2.0715376e-07,4.0,2.4053981e-11,6.150939e-21,14.114993
0,11.0,7.0,0.09929161,476.2319776673981,2.9432755,2.0,4.0544572e-07,9.4962064e-07,-4.821979
0,6.0,7.0,-0.0050205053,433.4480705116316,1.0568643,2.0,1.05320964e-07,5.1226402e-06,-4.0907626
0,1.0,7.0,0.04484388,389.9206706472762,1.661771e-07,5.0,1.5018973e-13,1.154949e-20,13.647599
0,7.0,7.0,0.005976235,530.6180250214139,1.5873764,6.0,1.7450829e-07,1.341931e-06,-4.326449
0,7.0,7.0,0.017332513,530.6180250214139,1.6228954,2.0,1.3322796e-07,7.068814e-06,-4.299763
0,6.0,7.0,-0.012236432,440.292330995459,2.1230602,4.0,2.132081e-07,1.7380655e-05,-4.7375984
0,2.0,7.0,0.07388523,268.19474382028346,2.2394606e-07,5.0,3.055191e-13,2.692459e-20,13.892621
0,3.0,7.0,0.08090398,530.6180250214139,0.471389,4.0,2.7713946e-07,1.7287564e-06,-0.75667137
0,6.0,6.0,0.12072466,433.4480705116316,0.78943247,4.0,2.3971825e-07,1.2449689e-06,-2.8237624
0,3.0,7.0,-0.0023138854,566.2173215223089,1.9538158,2.0,1.1891831e-05,7.996007e-06,-1.1999786
1,0.0,7.0,-0.015621875,433.4480705116316,1.9745549e-07,0.0,2.740755e-12,9.064457e-21,16.284945
0,6.0,7.0,0.080493376,476.2319776673981,1.0091429,3.0,1.7382117e-06,2.7149322e-06,-2.2517018
0,1.0,7.0,-0.004872404,433.4480705116316,0.017229848,3.0,5.657867e-09,1.6622376e-08,13.175546
0,4.0,7.0,-0.015000758,433.4480705116316,2.4824328,4.0,1.9053787e-05,9.020162e-06,-1.1642754
0,3.0,2.0,0.22275595,530.6180250214139,1.8341478,0.0,3.5572063e-07,6.1943666e-07,-4.087797
0,2.0,7.0,0.111122735,414.9154699206741,0.4140973,0.0,1.7508701e-07,1.500991e-06,-1.7095766
0,3.0,7.0,0.015840394,444.2405641327265,1.1126754,0.0,9.9770006e-08,1.8752932e-06,-4.184077
1,0.0,7.0,0.06228697,433.4480705116316,1.7394503e-07,2.0,2.2869044e-14,2.6249157e-21,11.83885
0,7.0,7.0,0.026593007,522.091978845885,3.0191426,5.0,1.2026576e-06,1.0941472e-05,-4.5180573
0,8.0,7.0,0.042605136,499.1003936534476,0.57422596,2.0,1.1396252e-07,2.3096568e-06,-3.0550256
0,3.0,7.0,0.102851324,433.4480705116316,1.8119252,12.0,1.2719106e-06,7.236874e-06,-2.6765077
0,6.0,7.0,0.038402442,444.2405641327265,3.6375537,3.0,3.6660586e-07,9.707579e-06,-5.293634
0,3.0,2.0,0.17262726,476.2319776673981,0.21020094,9.0,8.959462e-08,2.7871684e-07,7.940547
0,7.0,7.0,0.012260867,476.2319776673981,4.325549,2.0,1.732382e-06,1.9086898e-05,-4.6180067
1,-2.0,7.0,-0.0106683485,433.4480705116316,1.6334533e-07,2.0,2.2367752e-13,1.0835143e-20,13.813909
0,5.0,7.0,2.133829e-05,440.292330995459,1.145898,2.0,4.82754e-07,1.5215079e-06,-2.7109768
0,1.0,7.0,0.011090133,530.6180250214139,1.7265671e-07,2.0,1.3344443e-12,3.0298293000000003e-21,14.665005
0,8.0,7.0,0.044109263,440.292330995459,1.9704368,2.0,3.6185082e-07,1.9573627e-06,-4.3641825
0,5.0,7.0,0.045484938,440.292330995459,1.0716459,3.0,2.491551e-06,1.947459e-06,0.28261596
0,2.0,7.0,0.06503225,566.2173215223089,0.6352458,4.0,3.9404722e-07,4.4797303e-06,2.1644824
0,11.0,7.0,0.096144356,530.6180250214139,2.5809948,2.0,2.1188099e-07,3.575476e-06,-5.050488
0,5.0,7.0,0.013594647,566.2173215223089,1.0755205,2.0,4.9635332e-06,2.0092234e-06,-0.4847619
0,2.0,7.0,-0.027757999,444.2405641327265,2.7737842,3.0,3.410115e-07,3.7727627e-06,-4.726577
0,3.0,7.0,0.055205792,440.292330995459,1.7723417,5.0,1.8466358e-07,2.402668e-06,-4.611132
0,7.0,7.0,0.012263396,440.292330995459,2.6809785,3.0,2.2008894e-07,5.0435556e-06,-5.124857
0,5.0,2.0,0.1937619,530.6180250214139,2.066178,8.0,1.6961825e-07,3.2929602e-06,-4.778523
0,6.0,7.0,-0.010548486,444.2405641327265,1.0433909,3.0,2.61494e-07,3.6076784e-07,-3.4144595
1,1.0,2.0,-0.021554776,566.2173215223089,4.594039,3.0,1.4174637e-06,2.6498428e-05,-4.6776576
0,6.0,7.0,0.04284261,433.4480705116316,1.0236737,2.0,4.0721113e-07,1.7267217e-06,-3.2939534
0,9.0,4.0,0.15526497,530.6180250214139,1.6739113,2.0,1.6803001e-06,1.4627867e-06,-2.6266284
0,1.0,7.0,-0.0012097369,440.292330995459,0.28556144,2.0,2.062608e-07,3.2870815e-07,3.3575127
0,7.0,2.0,0.15288301,444.2405641327265,1.9066641,7.0,1.5652331e-07,2.678954e-06,-4.7270474
0,4.0,7.0,-0.026217131,433.4480705116316,0.92776555,6.0,2.5515808e-07,1.954708e-06,-3.220948
0,5.0,7.0,-0.028208286,439.5810376940447,1.3451781,5.0,2.1986497e-07,1.3451329e-06,-3.7528446
0,3.0,7.0,0.020728344,350.6254515250622,1.0330269,0.0,1.1134852e-07,3.0568144e-06,-3.959531
0,4.0,7.0,0.0010173948,440.292330995459,0.5598037,6.0,3.204234e-06,8.41674e-07,-0.78356415
0,4.0,7.0,0.05246821,476.2319776673981,1.0283453,6.0,1.5333943e-07,5.083002e-06,-3.853699
0,6.0,7.0,-0.014617187,433.4480705116316,2.0042448,3.0,2.0737625e-07,5.049955e-06,-4.6542635
0,9.0,6.0,0.16190825,447.5268642078049,3.5026362,4.0,9.0686194e-07,1.993533e-06,-4.724117
0,3.0,2.0,0.19397666,476.2319776673981,0.5957488,0.0,5.3083945e-06,8.603901e-07,-0.29318148
0,10.0,7.0,0.034519546,476.2319776673981,4.617855,2.0,6.705787e-07,6.5413506e-06,-5.182888
0,2.0,7.0,-0.02041677,444.2405641327265,0.31969175,2.0,3.1220665e-07,3.0837822e-07,3.3659325
0,7.0,7.0,0.17699626,433.4480705116316,1.1123092,4.0,1.12947184e-07,6.0941798e-06,-3.5935166
0,3.0,7.0,0.001181764,444.2405641327265,1.2700158,4.0,3.7647882e-07,2.1934196e-07,-3.6233637
0,10.0,7.0,0.027104879,476.2319776673981,1.4925535,2.0,1.9991421e-07,1.0935509e-05,-3.9851067
0,8.0,7.0,0.00827663,476.2319776673981,1.4967092,2.0,2.6807027e-07,2.746923e-06,-3.750829
0,1.0,3.0,-0.027680939,433.4480705116316,1.5302167,5.0,0.00077958,7.0346828e-06,1.3649225
0,4.0,2.0,0.13308133,525.3764910162333,0.8940471,10.0,2.3788627e-07,1.3544278e-06,0.26728928
0,3.0,7.0,0.034898747,530.6180250214139,0.7424414,4.0,4.5087856e-07,1.0464352e-06,0.55377764
0,10.0,8.0,0.15810333,476.39010954305854,3.4495442,3.0,7.1317874e-07,2.9474852e-06,-4.925897
1,-1.0,7.0,-0.019278087,444.2405641327265,0.16119127,4.0,2.9148302e-07,1.5539254e-07,13.773588
0,4.0,7.0,0.07574911,530.6180250214139,1.7582632,3.0,3.1838772e-07,4.2067663e-06,-3.9239445
0,11.0,7.0,0.008616899,530.6180250214139,1.3916179,2.0,1.1424174e-07,1.216788e-05,-4.31701
0,4.0,7.0,0.033497863,530.6180250214139,2.5285707,6.0,9.549843e-07,3.0964547e-06,-3.803414
0,4.0,5.0,0.06524233,566.2173215223089,1.464851,7.0,2.523713e-07,1.2135082e-06,-3.8539817
1,0.0,7.0,0.0024937878,444.2405641327265,0.8060043,9.0,7.205282e-08,1.8832835e-06,-3.6428223
0,7.0,7.0,0.032375503,530.6180250214139,0.15809733,3.0,2.6635398e-06,2.1266065e-07,8.330481
0,5.0,7.0,-0.026480498,440.292330995459,3.2298098,4.0,1.2967052e-06,9.123626e-06,-3.8091705
0,2.0,7.0,-0.008795923,440.292330995459,2.4650192,4.0,4.19524e-07,2.0673338e-06,-4.2843094
0,9.0,7.0,0.029512763,476.2319776673981,1.6922964,7.0,1.3892526e-07,4.165462e-06,-4.678554
0,10.0,7.0,0.087396115,440.292330995459,2.1534388,4.0,1.7678174e-07,7.2421044e-06,-4.9339604
0,5.0,7.0,0.016493948,433.4480705116316,3.058104,4.0,2.714849e-07,2.0628671e-05,-5.2371163
0,7.0,7.0,-0.031801555,433.4480705116316,2.7209556,10.0,7.9863554e-07,1.2450555e-06,-4.30305
0,7.0,7.0,0.0021741882,433.4480705116316,1.8680683,3.0,1.5335488e-07,8.1585895e-06,-4.7414155
0,4.0,7.0,-0.036552787,433.4480705116316,3.211677,10.0,2.3403567e-05,7.537847e-06,-2.635074
0,7.0,7.0,-0.039427727,433.4480705116316,1.4039148,8.0,1.561448e-07,4.9376663e-06,-4.2692285
0,6.0,7.0,0.010492849,476.2319776673981,1.0028524,2.0,6.3475723e-06,2.0358618e-06,3.4794734
0,4.0,7.0,-0.007672199,440.292330995459,1.6793664,3.0,1.3786381e-07,1.7455704e-06,-4.6881833
0,6.0,7.0,0.050142433,444.2405641327265,0.8510005,3.0,1.811948e-07,1.3056327e-06,-3.2994041
0,5.0,2.0,0.21792673,433.4480705116316,0.5572246,8.0,2.3318596e-07,8.520282e-07,4.6035376
0,2.0,8.0,0.12963593,530.6180250214139,0.62827224,6.0,6.550472e-08,2.2218499e-06,-3.493677
0,7.0,2.0,0.17773375,299.27474044036524,1.3972489,4.0,2.263839e-06,5.8243027e-06,-0.8994718
0,3.0,7.0,-0.013947242,500.56722630663694,0.62253267,3.0,8.267521e-07,1.4856281e-06,-0.78820646
0,6.0,7.0,0.14340399,530.6180250214139,1.8522755,2.0,3.2733135e-07,1.6980989e-06,-4.1554966
0,1.0,7.0,0.0030984413,530.6180250214139,1.7656707e-07,2.0,1.0893554e-13,3.0238516000000003e-21,13.157216
0,13.0,2.0,0.17795423,566.2173215223089,2.993149,10.0,1.2937476e-06,2.2308377e-06,-4.1249824
0,6.0,7.0,0.10929376,506.4355677969111,4.1652813,5.0,4.5908868e-07,4.730017e-06,-5.3688307
0,5.0,8.0,0.1091764,490.168860126579,2.1630268,8.0,2.0119944e-07,1.2068065e-05,-4.838372
0,2.0,2.0,0.07236072,350.62545152506226,1.2958994,11.0,8.9231315e-07,5.345472e-07,-2.3113215
0,3.0,7.0,-0.019139487,433.4480705116316,3.696816,7.0,3.6067033e-06,2.0637422e-05,-3.3954809
1,-2.0,7.0,-0.007831734,444.2405641327265,0.52383894,4.0,2.6838356e-06,7.160953e-07,3.5492778
0,4.0,7.0,-0.0058720997,566.2173215223089,1.3563938,2.0,5.5257277e-07,2.8525692e-06,-3.0188904
0,11.0,7.0,0.09601335,530.6180250214139,3.1736817,0.0,8.55188e-07,2.8299437e-06,-4.2599297
0,8.0,7.0,0.002579925,530.6180250214139,3.2206876,3.0,8.9232265e-07,7.760196e-06,-4.094705
0,5.0,7.0,0.097785205,530.6180250214139,0.84189975,2.0,1.6091909e-07,2.2486588e-06,0.7327318
0,7.0,7.0,0.04019306,566.2173215223089,1.9689925,3.0,1.9334273e-07,1.145387e-05,-4.7497635
0,13.0,7.0,0.05468629,530.6180250214139,2.1236584,3.0,1.74337e-07,8.828918e-06,-4.75813
0,3.0,7.0,0.041891653,444.2405641327265,1.6230333,5.0,1.3323927e-07,4.5756424e-06,-4.6224747
